<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.04.22	23:45:00	4724.339	4729.266	4724.281	4727.960	1296	0	280
2026.04.23	00:00:00	4728.026	4728.294	4698.606	4699.418	5434	0	280
2026.04.23	00:15:00	4699.544	4742.536	4693.986	4741.334	12680	0	280
2026.04.23	00:30:00	4741.319	4752.055	4740.875	4744.917	6174	0	280
2026.04.23	00:45:00	4744.854	4753.821	4743.360	4748.278	4126	0	280
2026.04.23	01:00:00	4747.894	4749.975	4735.960	4737.052	4772	0	280
2026.04.23	01:15:00	4736.894	4738.583	4727.069	4728.281	3532	0	280
2026.04.23	01:30:00	4728.360	4735.701	4725.870	4733.903	3864	0	280
2026.04.23	01:45:00	4733.969	4736.768	4722.507	4723.387	4226	0	280
2026.04.23	02:00:00	4723.444	4724.806	4706.669	4707.458	5078	0	280
2026.04.23	02:15:00	4707.571	4717.916	4704.916	4713.891	4128	0	280
2026.04.23	02:30:00	4713.752	4715.650	4700.127	4701.361	5365	0	280
2026.04.23	02:45:00	4701.303	4707.407	4697.988	4698.688	5396	0	280
2026.04.23	03:00:00	4698.903	4708.670	4698.178	4701.884	4982	0	280
2026.04.23	03:15:00	4702.187	4705.962	4697.879	4703.373	3877	0	280
2026.04.23	03:30:00	4703.332	4707.017	4700.909	4704.924	2854	0	280
2026.04.23	03:45:00	4704.933	4707.280	4702.392	4703.927	2065	0	280
2026.04.23	04:00:00	4703.984	4706.298	4700.917	4706.122	1704	0	280
2026.04.23	04:15:00	4706.127	4707.029	4702.711	4705.361	1628	0	280
2026.04.23	04:30:00	4705.376	4706.883	4701.517	4701.884	1628	0	280
2026.04.23	04:45:00	4701.828	4704.526	4698.531	4704.213	1635	0	280
2026.04.23	05:00:00	4704.208	4710.325	4703.232	4707.936	1893	0	280
2026.04.23	05:15:00	4707.995	4709.168	4705.306	4706.069	1986	0	280
2026.04.23	05:30:00	4706.111	4707.118	4692.117	4701.787	4645	0	280
2026.04.23	05:45:00	4701.698	4715.261	4701.520	4713.497	3504	0	280
2026.04.23	06:00:00	4713.337	4718.323	4710.806	4711.979	2952	0	280
2026.04.23	06:15:00	4711.622	4714.290	4708.672	4712.305	2223	0	280
2026.04.23	06:30:00	4712.312	4717.253	4709.191	4715.168	2289	0	280
2026.04.23	06:45:00	4714.978	4721.403	4712.102	4712.710	3375	0	280
2026.04.23	07:00:00	4712.945	4716.292	4707.455	4712.150	3759	0	280
2026.04.23	07:15:00	4712.068	4713.709	4702.920	4706.065	3210	0	280
2026.04.23	07:30:00	4705.940	4713.838	4703.515	4713.510	2190	0	280
2026.04.23	07:45:00	4713.475	4720.450	4713.337	4718.937	2264	0	280
2026.04.23	08:00:00	4719.156	4724.920	4717.566	4718.299	2269	0	280
2026.04.23	08:15:00	4718.361	4722.035	4715.109	4715.459	2006	0	280
2026.04.23	08:30:00	4715.405	4716.102	4703.377	4704.008	2775	0	280
2026.04.23	08:45:00	4703.940	4707.306	4701.409	4703.459	2257	0	280
2026.04.23	09:00:00	4703.402	4703.778	4694.695	4697.068	3267	0	280
2026.04.23	09:15:00	4697.046	4702.922	4695.476	4700.755	2494	0	280
2026.04.23	09:30:00	4700.695	4702.879	4698.811	4700.715	2242	0	280
2026.04.23	09:45:00	4700.657	4702.226	4694.873	4697.384	2364	0	280
2026.04.23	10:00:00	4697.318	4701.660	4685.121	4688.853	2985	0	280
2026.04.23	10:15:00	4688.786	4692.536	4684.149	4686.736	2997	0	280
2026.04.23	10:30:00	4686.764	4696.732	4684.182	4690.801	2975	0	280
2026.04.23	10:45:00	4690.739	4697.157	4689.549	4696.362	2130	0	280
2026.04.23	11:00:00	4696.418	4700.101	4695.519	4697.911	2519	0	280
2026.04.23	11:15:00	4697.791	4703.163	4696.431	4699.370	1925	0	280
2026.04.23	11:30:00	4699.438	4705.955	4696.655	4705.177	2781	0	280
2026.04.23	11:45:00	4705.202	4720.860	4704.557	4720.423	3389	0	280
2026.04.23	12:00:00	4720.486	4738.940	4719.577	4728.985	6428	0	280
2026.04.23	12:15:00	4728.926	4734.990	4725.958	4732.961	3521	0	280
2026.04.23	12:30:00	4732.803	4742.513	4732.803	4739.266	3433	0	280
2026.04.23	12:45:00	4739.216	4743.197	4731.484	4739.898	6098	0	280
2026.04.23	13:00:00	4739.963	4740.608	4723.706	4725.818	4902	0	280
2026.04.23	13:15:00	4725.876	4730.725	4725.326	4727.525	3185	0	280
2026.04.23	13:30:00	4727.215	4735.572	4724.405	4734.380	5754	0	280
2026.04.23	13:45:00	4734.281	4741.268	4724.242	4724.242	4719	0	280
2026.04.23	14:00:00	4724.475	4728.896	4716.873	4724.334	7829	0	280
2026.04.23	14:15:00	4724.278	4736.018	4723.459	4731.140	4789	0	280
2026.04.23	14:30:00	4731.493	4734.671	4725.961	4730.775	4491	0	280
2026.04.23	14:45:00	4730.871	4736.705	4727.979	4733.708	3903	0	280
2026.04.23	15:00:00	4733.770	4734.864	4726.619	4730.825	3597	0	280
2026.04.23	15:15:00	4730.883	4741.063	4729.820	4733.648	3610	0	280
2026.04.23	15:30:00	4733.558	4734.745	4727.842	4727.842	3360	0	280
2026.04.23	15:45:00	4727.939	4728.595	4716.296	4720.542	5336	0	280
2026.04.23	16:00:00	4720.494	4722.405	4715.544	4719.223	3700	0	280
2026.04.23	16:15:00	4719.161	4724.981	4718.781	4723.037	2357	0	280
2026.04.23	16:30:00	4723.056	4734.690	4722.484	4733.787	2346	0	280
2026.04.23	16:45:00	4733.704	4737.031	4730.610	4732.726	2702	0	280
2026.04.23	17:00:00	4732.757	4734.389	4705.971	4715.868	10616	0	280
2026.04.23	17:15:00	4715.846	4717.767	4704.466	4706.485	9998	0	280
2026.04.23	17:30:00	4706.310	4714.093	4673.134	4677.517	12141	0	280
2026.04.23	17:45:00	4677.575	4711.070	4664.010	4709.115	18111	0	280
2026.04.23	18:00:00	4709.172	4721.949	4707.624	4713.701	10441	0	280
2026.04.23	18:15:00	4713.939	4716.745	4710.594	4716.649	5638	0	280
2026.04.23	18:30:00	4716.872	4720.434	4707.228	4711.110	4355	0	280
2026.04.23	18:45:00	4711.422	4711.908	4699.231	4701.213	4112	0	280
2026.04.23	19:00:00	4701.153	4704.491	4692.578	4696.385	4935	0	280
2026.04.23	19:15:00	4696.326	4702.696	4695.500	4700.213	3054	0	280
2026.04.23	19:30:00	4700.192	4701.295	4689.213	4692.427	4275	0	280
2026.04.23	19:45:00	4692.484	4699.975	4691.905	4695.910	4161	0	280
2026.04.23	20:00:00	4695.804	4698.290	4690.389	4690.476	2581	0	280
2026.04.23	20:15:00	4690.630	4692.604	4686.383	4689.505	1881	0	280
2026.04.23	20:30:00	4689.272	4691.657	4688.134	4691.187	1192	0	280
2026.04.23	20:45:00	4691.350	4693.290	4688.492	4692.968	1265	0	280
2026.04.23	22:00:00	4699.581	4700.028	4694.627	4697.338	1417	0	360
2026.04.23	22:15:00	4697.327	4697.327	4692.170	4692.973	1069	0	360
2026.04.23	22:30:00	4692.907	4696.693	4690.655	4693.456	1230	0	280
2026.04.23	22:45:00	4693.440	4694.512	4690.130	4693.083	1021	0	280
2026.04.23	23:00:00	4693.096	4695.405	4689.340	4689.455	1204	0	280
2026.04.23	23:15:00	4689.801	4694.317	4686.543	4694.270	1403	0	280
2026.04.23	23:30:00	4694.620	4700.651	4693.535	4697.495	1491	0	280
2026.04.23	23:45:00	4697.524	4699.454	4692.214	4695.231	1564	0	280
2026.04.24	00:00:00	4695.158	4700.254	4690.823	4697.905	3937	0	280
2026.04.24	00:15:00	4698.257	4705.645	4696.553	4705.319	2995	0	280
2026.04.24	00:30:00	4705.590	4707.884	4701.124	4701.332	2909	0	280
2026.04.24	00:45:00	4701.615	4705.952	4697.273	4704.464	3187	0	280
2026.04.24	01:00:00	4704.403	4709.968	4695.564	4709.413	5152	0	280
2026.04.24	01:15:00	4709.389	4710.967	4698.161	4698.392	3380	0	280
2026.04.24	01:30:00	4698.512	4702.187	4690.316	4690.989	4560	0	280
2026.04.24	01:45:00	4690.932	4700.727	4690.085	4699.317	2732	0	280
2026.04.24	02:00:00	4699.231	4700.478	4690.071	4692.931	3332	0	280
2026.04.24	02:15:00	4692.989	4696.085	4681.758	4683.744	3232	0	280
2026.04.24	02:30:00	4683.802	4690.955	4680.003	4683.481	3348	0	280
2026.04.24	02:45:00	4683.153	4684.028	4672.867	4676.807	3481	0	280
2026.04.24	03:00:00	4676.866	4678.396	4668.587	4670.452	3305	0	280
2026.04.24	03:15:00	4670.509	4678.083	4670.034	4674.559	2531	0	280
2026.04.24	03:30:00	4674.619	4678.268	4672.848	4675.161	2329	0	280
2026.04.24	03:45:00	4675.329	4676.837	4671.412	4672.223	1703	0	280
2026.04.24	04:00:00	4672.166	4674.650	4667.116	4670.066	2154	0	280
2026.04.24	04:15:00	4670.132	4670.813	4658.473	4659.472	2897	0	280
2026.04.24	04:30:00	4659.535	4668.293	4657.581	4667.908	2336	0	280
2026.04.24	04:45:00	4667.973	4676.953	4667.912	4674.259	2058	0	280
2026.04.24	05:00:00	4674.326	4676.937	4669.490	4673.576	1933	0	280
2026.04.24	05:15:00	4673.639	4678.498	4671.969	4676.627	2017	0	280
2026.04.24	05:30:00	4676.478	4687.437	4676.394	4682.673	3028	0	280
2026.04.24	05:45:00	4682.801	4686.797	4680.133	4686.200	2494	0	280
2026.04.24	06:00:00	4686.257	4688.160	4680.799	4681.732	2317	0	280
2026.04.24	06:15:00	4681.955	4682.191	4670.277	4671.261	2151	0	280
2026.04.24	06:30:00	4671.617	4676.054	4669.758	4673.830	2353	0	280
2026.04.24	06:45:00	4673.619	4676.485	4666.696	4672.067	2585	0	280
2026.04.24	07:00:00	4671.999	4681.402	4670.822	4680.408	2000	0	280
2026.04.24	07:15:00	4680.349	4684.814	4678.160	4684.210	1983	0	280
2026.04.24	07:30:00	4684.139	4686.139	4682.161	4685.374	1695	0	280
2026.04.24	07:45:00	4685.323	4695.253	4685.063	4694.398	2127	0	280
2026.04.24	08:00:00	4694.344	4694.441	4686.209	4687.455	2255	0	280
2026.04.24	08:15:00	4687.511	4697.415	4686.819	4687.989	2572	0	280
2026.04.24	08:30:00	4687.918	4690.137	4685.268	4688.172	1992	0	280
2026.04.24	08:45:00	4687.944	4692.910	4687.581	4690.929	1801	0	280
2026.04.24	09:00:00	4690.993	4695.356	4689.655	4695.112	2209	0	280
2026.04.24	09:15:00	4695.106	4696.745	4682.361	4683.424	2924	0	280
2026.04.24	09:30:00	4683.067	4688.612	4679.250	4685.815	2305	0	280
2026.04.24	09:45:00	4686.167	4686.948	4679.210	4682.068	2004	0	280
2026.04.24	10:00:00	4681.861	4684.678	4680.779	4682.077	1940	0	280
2026.04.24	10:15:00	4682.021	4686.335	4680.118	4682.317	1944	0	280
2026.04.24	10:30:00	4682.434	4682.461	4674.548	4679.061	2166	0	280
2026.04.24	10:45:00	4678.810	4680.568	4676.488	4677.913	1496	0	280
2026.04.24	11:00:00	4677.857	4703.297	4677.749	4697.219	8427	0	280
2026.04.24	11:15:00	4696.997	4717.153	4692.353	4715.372	8139	0	280
2026.04.24	11:30:00	4715.163	4717.240	4705.173	4705.512	4070	0	280
2026.04.24	11:45:00	4705.453	4708.177	4702.754	4706.679	2470	0	280
2026.04.24	12:00:00	4706.756	4710.413	4703.311	4708.654	3428	0	280
2026.04.24	12:15:00	4708.714	4711.761	4701.292	4710.242	4220	0	280
2026.04.24	12:30:00	4710.114	4711.452	4698.639	4698.639	2948	0	280
2026.04.24	12:45:00	4698.989	4700.855	4690.204	4700.554	3475	0	280
2026.04.24	13:00:00	4700.667	4705.617	4696.054	4702.795	4164	0	280
2026.04.24	13:15:00	4703.144	4705.133	4693.384	4696.930	3596	0	280
2026.04.24	13:30:00	4696.873	4709.817	4689.474	4708.041	6631	0	280
2026.04.24	13:45:00	4708.114	4717.579	4704.816	4711.984	5577	0	280
2026.04.24	14:00:00	4711.913	4740.291	4706.814	4731.610	9542	0	280
2026.04.24	14:15:00	4731.552	4734.094	4721.485	4725.658	6502	0	280
2026.04.24	14:30:00	4725.715	4732.989	4723.614	4730.150	4697	0	280
2026.04.24	14:45:00	4730.381	4731.291	4724.113	4726.395	3585	0	280
2026.04.24	15:00:00	4726.458	4727.226	4718.698	4721.925	3517	0	280
2026.04.24	15:15:00	4721.760	4726.409	4718.510	4721.723	3239	0	280
2026.04.24	15:30:00	4721.789	4729.692	4714.444	4727.476	5288	0	280
2026.04.24	15:45:00	4727.362	4733.266	4723.854	4726.939	8415	0	280
2026.04.24	16:00:00	4727.033	4729.773	4719.992	4720.332	3845	0	280
2026.04.24	16:15:00	4720.267	4725.812	4719.002	4723.269	2770	0	280
2026.04.24	16:30:00	4723.332	4727.238	4719.097	4722.367	3045	0	280
2026.04.24	16:45:00	4722.427	4727.407	4720.595	4726.512	2362	0	280
2026.04.24	17:00:00	4726.568	4729.978	4725.741	4727.537	2913	0	280
2026.04.24	17:15:00	4727.626	4729.412	4722.405	4723.024	2584	0	280
2026.04.24	17:30:00	4722.953	4725.347	4718.878	4722.364	2823	0	280
2026.04.24	17:45:00	4722.609	4728.049	4720.412	4723.412	2249	0	280
2026.04.24	18:00:00	4723.482	4724.836	4719.955	4723.562	1738	0	280
2026.04.24	18:15:00	4723.796	4724.219	4716.892	4717.172	1957	0	280
2026.04.24	18:30:00	4716.888	4720.565	4716.808	4718.735	1512	0	280
2026.04.24	18:45:00	4718.970	4723.272	4717.560	4722.521	1698	0	280
2026.04.24	19:00:00	4722.579	4726.075	4720.930	4722.229	1765	0	280
2026.04.24	19:15:00	4722.172	4723.339	4717.357	4718.855	1607	0	280
2026.04.24	19:30:00	4718.829	4720.608	4715.888	4716.772	1653	0	280
2026.04.24	19:45:00	4716.775	4718.383	4713.586	4716.670	2109	0	280
2026.04.24	20:00:00	4716.607	4717.467	4705.346	4706.843	1780	0	280
2026.04.24	20:15:00	4706.772	4709.587	4705.262	4708.209	1307	0	280
2026.04.24	20:30:00	4708.143	4708.787	4705.234	4707.322	1159	0	280
2026.04.24	20:45:00	4707.261	4709.129	4706.406	4708.466	1362	0	280
2026.04.26	22:00:00	4696.125	4699.884	4680.095	4685.108	2714	0	360
2026.04.26	22:15:00	4685.208	4688.703	4683.098	4687.041	1561	0	280
2026.04.26	22:30:00	4686.588	4687.001	4682.209	4684.383	1297	0	280
2026.04.26	22:45:00	4684.680	4686.039	4681.659	4684.718	1090	0	280
2026.04.26	23:00:00	4684.636	4684.742	4677.507	4683.611	1503	0	280
2026.04.26	23:15:00	4683.374	4684.503	4677.361	4677.456	1105	0	280
2026.04.26	23:30:00	4677.451	4680.084	4674.786	4676.689	1406	0	280
2026.04.26	23:45:00	4676.990	4682.209	4676.696	4680.075	1355	0	280
2026.04.27	00:00:00	4680.139	4681.275	4672.027	4679.623	2973	0	280
2026.04.27	00:15:00	4679.905	4682.164	4677.668	4680.582	2260	0	280
2026.04.27	00:30:00	4680.645	4681.642	4676.646	4680.399	1716	0	280
2026.04.27	00:45:00	4680.393	4698.033	4680.386	4697.623	2571	0	280
2026.04.27	01:00:00	4697.982	4709.827	4692.040	4692.981	6751	0	280
2026.04.27	01:15:00	4692.912	4698.687	4690.714	4697.833	4041	0	280
2026.04.27	01:30:00	4698.184	4700.983	4695.829	4697.773	3355	0	280
2026.04.27	01:45:00	4697.714	4706.496	4697.527	4702.490	2668	0	280
2026.04.27	02:00:00	4702.583	4706.874	4696.130	4699.451	2974	0	280
2026.04.27	02:15:00	4699.664	4708.080	4698.823	4705.534	2215	0	280
2026.04.27	02:30:00	4705.447	4714.625	4704.296	4713.324	3070	0	280
2026.04.27	02:45:00	4713.342	4723.526	4712.115	4718.337	2777	0	280
2026.04.27	03:00:00	4718.255	4722.228	4716.238	4717.890	2680	0	280
2026.04.27	03:15:00	4717.633	4718.537	4714.542	4715.759	1770	0	280
2026.04.27	03:30:00	4715.821	4729.453	4715.385	4728.184	2249	0	280
2026.04.27	03:45:00	4728.126	4728.567	4722.381	4724.267	1794	0	280
2026.04.27	04:00:00	4723.916	4728.112	4723.572	4727.536	1430	0	280
2026.04.27	04:15:00	4727.332	4727.822	4724.930	4726.760	1250	0	280
2026.04.27	04:30:00	4727.071	4730.145	4725.253	4726.091	1591	0	280
2026.04.27	04:45:00	4726.385	4726.724	4722.707	4724.786	1368	0	280
2026.04.27	05:00:00	4724.803	4725.406	4718.147	4718.502	1606	0	280
2026.04.27	05:15:00	4718.484	4719.921	4716.044	4717.920	1560	0	280
2026.04.27	05:30:00	4718.272	4718.449	4709.120	4711.352	2852	0	280
2026.04.27	05:45:00	4711.583	4713.813	4708.521	4710.147	2061	0	280
2026.04.27	06:00:00	4709.838	4715.728	4709.091	4714.212	2769	0	280
2026.04.27	06:15:00	4714.561	4715.600	4711.255	4714.293	1925	0	280
2026.04.27	06:30:00	4714.237	4714.359	4709.077	4710.864	2213	0	280
2026.04.27	06:45:00	4710.802	4715.617	4709.899	4712.909	1746	0	280
2026.04.27	07:00:00	4712.744	4718.191	4710.756	4716.977	2384	0	280
2026.04.27	07:15:00	4716.953	4718.242	4712.304	4715.810	2012	0	280
2026.04.27	07:30:00	4716.106	4717.324	4713.603	4714.934	2033	0	280
2026.04.27	07:45:00	4714.960	4716.986	4709.955	4713.427	1827	0	280
2026.04.27	08:00:00	4713.489	4714.448	4709.994	4710.989	2376	0	280
2026.04.27	08:15:00	4711.048	4714.143	4709.279	4710.476	1840	0	280
2026.04.27	08:30:00	4710.538	4711.733	4705.332	4711.666	1822	0	280
2026.04.27	08:45:00	4711.657	4714.737	4705.383	4706.614	1775	0	280
2026.04.27	09:00:00	4706.968	4708.311	4702.388	4705.273	1818	0	280
2026.04.27	09:15:00	4705.360	4706.673	4701.282	4702.388	1578	0	280
2026.04.27	09:30:00	4702.329	4705.482	4699.061	4704.436	1785	0	280
2026.04.27	09:45:00	4704.669	4704.732	4699.657	4703.455	1453	0	280
2026.04.27	10:00:00	4703.516	4706.686	4701.560	4702.053	1282	0	280
2026.04.27	10:15:00	4702.048	4705.721	4699.408	4704.870	1232	0	280
2026.04.27	10:30:00	4704.927	4710.704	4704.474	4708.841	1456	0	280
2026.04.27	10:45:00	4708.897	4711.056	4706.997	4708.884	1443	0	280
2026.04.27	11:00:00	4708.939	4709.058	4703.892	4704.163	1582	0	280
2026.04.27	11:15:00	4704.169	4707.034	4700.089	4705.320	1877	0	280
2026.04.27	11:30:00	4705.261	4708.580	4699.992	4702.784	1796	0	280
2026.04.27	11:45:00	4702.846	4705.184	4700.995	4704.642	1391	0	280
2026.04.27	12:00:00	4705.000	4709.302	4702.400	4708.790	2237	0	280
2026.04.27	12:15:00	4708.812	4712.639	4701.694	4706.847	3029	0	280
2026.04.27	12:30:00	4706.787	4707.791	4696.976	4698.646	2917	0	280
2026.04.27	12:45:00	4698.882	4704.370	4696.788	4699.289	2778	0	280
2026.04.27	13:00:00	4699.227	4700.636	4693.005	4696.002	4533	0	280
2026.04.27	13:15:00	4696.038	4703.465	4695.612	4699.893	2510	0	280
2026.04.27	13:30:00	4699.826	4702.696	4688.991	4693.088	5574	0	280
2026.04.27	13:45:00	4693.146	4697.335	4689.235	4696.138	4669	0	280
2026.04.27	14:00:00	4696.307	4696.338	4687.666	4692.395	5274	0	280
2026.04.27	14:15:00	4692.335	4696.681	4686.118	4689.040	4276	0	280
2026.04.27	14:30:00	4689.118	4696.763	4683.446	4693.314	5200	0	280
2026.04.27	14:45:00	4693.383	4694.031	4676.355	4677.852	3942	0	280
2026.04.27	15:00:00	4678.203	4679.450	4666.949	4674.409	5724	0	280
2026.04.27	15:15:00	4674.316	4681.042	4671.817	4680.912	4161	0	280
2026.04.27	15:30:00	4680.970	4682.538	4676.841	4677.678	2950	0	280
2026.04.27	15:45:00	4677.620	4678.064	4667.909	4670.152	3036	0	280
2026.04.27	16:00:00	4670.124	4674.900	4667.260	4674.340	2766	0	280
2026.04.27	16:15:00	4674.278	4677.661	4673.608	4676.139	2210	0	280
2026.04.27	16:30:00	4676.209	4679.290	4674.444	4674.979	1912	0	280
2026.04.27	16:45:00	4674.940	4677.924	4674.588	4676.478	1728	0	280
2026.04.27	17:00:00	4676.535	4678.416	4671.484	4673.499	2382	0	280
2026.04.27	17:15:00	4673.562	4679.895	4668.054	4679.777	3101	0	280
2026.04.27	17:30:00	4679.542	4686.253	4679.227	4683.081	2461	0	280
2026.04.27	17:45:00	4682.961	4684.436	4680.837	4682.322	1837	0	280
2026.04.27	18:00:00	4682.260	4682.797	4678.785	4681.528	1650	0	280
2026.04.27	18:15:00	4681.467	4685.544	4680.693	4683.874	1591	0	280
2026.04.27	18:30:00	4684.107	4685.080	4682.348	4682.880	1351	0	280
2026.04.27	18:45:00	4682.824	4684.733	4680.654	4680.837	1490	0	280
2026.04.27	19:00:00	4680.781	4681.275	4678.410	4680.165	1398	0	280
2026.04.27	19:15:00	4680.338	4682.733	4679.628	4682.041	1256	0	280
2026.04.27	19:30:00	4682.123	4682.340	4676.535	4679.798	1521	0	280
2026.04.27	19:45:00	4680.007	4681.580	4678.317	4680.670	1897	0	280
2026.04.27	20:00:00	4680.803	4681.248	4677.299	4679.245	1015	0	280
2026.04.27	20:15:00	4678.945	4680.701	4678.353	4679.641	799	0	280
2026.04.27	20:30:00	4679.857	4680.642	4678.687	4679.977	720	0	280
2026.04.27	20:45:00	4679.989	4680.528	4678.564	4680.054	681	0	280
2026.04.27	22:00:00	4684.202	4691.233	4682.126	4689.452	1543	0	280
2026.04.27	22:15:00	4689.157	4689.855	4686.811	4688.884	935	0	280
2026.04.27	22:30:00	4688.884	4689.805	4686.518	4687.188	889	0	280
2026.04.27	22:45:00	4687.182	4688.265	4686.247	4687.726	739	0	280
2026.04.27	23:00:00	4688.020	4690.086	4687.125	4689.679	836	0	280
2026.04.27	23:15:00	4689.590	4691.585	4689.372	4690.533	879	0	280
2026.04.27	23:30:00	4690.423	4694.562	4690.339	4694.137	1003	0	280
2026.04.27	23:45:00	4694.164	4694.975	4692.006	4692.056	899	0	280
2026.04.28	00:00:00	4692.118	4701.445	4691.608	4697.990	1864	0	280
2026.04.28	00:15:00	4697.931	4699.360	4692.393	4694.836	1858	0	280
2026.04.28	00:30:00	4694.897	4695.185	4691.590	4693.709	1769	0	280
2026.04.28	00:45:00	4693.719	4694.732	4690.354	4690.354	1443	0	280
2026.04.28	01:00:00	4690.590	4691.067	4684.376	4687.774	3421	0	280
2026.04.28	01:15:00	4687.891	4690.518	4685.498	4687.570	2136	0	280
2026.04.28	01:30:00	4687.610	4691.419	4683.760	4687.363	2439	0	280
2026.04.28	01:45:00	4687.364	4687.793	4669.266	4670.795	3454	0	280
2026.04.28	02:00:00	4670.853	4678.046	4666.460	4677.075	2977	0	280
2026.04.28	02:15:00	4677.080	4679.582	4674.507	4675.614	1848	0	280
2026.04.28	02:30:00	4675.631	4675.697	4670.497	4671.120	2554	0	280
2026.04.28	02:45:00	4671.061	4671.406	4666.457	4669.244	2329	0	280
2026.04.28	03:00:00	4669.007	4674.170	4668.463	4672.704	2156	0	280
2026.04.28	03:15:00	4672.729	4675.862	4671.240	4674.922	1795	0	280
2026.04.28	03:30:00	4674.985	4675.391	4671.578	4671.810	1485	0	280
2026.04.28	03:45:00	4672.102	4672.539	4669.372	4670.964	1225	0	280
2026.04.28	04:00:00	4670.907	4671.336	4666.811	4669.576	1466	0	280
2026.04.28	04:15:00	4669.829	4669.829	4666.482	4667.585	1165	0	280
2026.04.28	04:30:00	4667.522	4669.977	4666.678	4669.678	1225	0	280
2026.04.28	04:45:00	4669.610	4669.918	4667.143	4667.698	1120	0	280
2026.04.28	05:00:00	4667.408	4668.049	4648.434	4652.275	3665	0	280
2026.04.28	05:15:00	4652.586	4659.602	4651.097	4658.161	1926	0	280
2026.04.28	05:30:00	4658.152	4658.720	4624.241	4624.913	8549	0	280
2026.04.28	05:45:00	4624.969	4634.168	4623.790	4632.061	4421	0	280
2026.04.28	06:00:00	4632.297	4643.099	4625.675	4640.371	4217	0	280
2026.04.28	06:15:00	4640.572	4640.974	4623.172	4631.372	3332	0	280
2026.04.28	06:30:00	4631.307	4634.840	4625.214	4629.850	3424	0	280
2026.04.28	06:45:00	4629.836	4631.708	4623.240	4628.832	3192	0	280
2026.04.28	07:00:00	4629.021	4639.417	4627.336	4634.078	3410	0	280
2026.04.28	07:15:00	4634.313	4634.974	4627.124	4629.742	2886	0	280
2026.04.28	07:30:00	4629.797	4635.155	4625.799	4629.244	3164	0	280
2026.04.28	07:45:00	4629.446	4633.600	4620.502	4633.023	3318	0	280
2026.04.28	08:00:00	4632.951	4633.621	4614.607	4620.280	5570	0	280
2026.04.28	08:15:00	4620.144	4626.813	4619.155	4626.644	3084	0	280
2026.04.28	08:30:00	4626.702	4635.249	4626.526	4628.394	3218	0	280
2026.04.28	08:45:00	4628.335	4630.776	4624.986	4629.748	2175	0	280
2026.04.28	09:00:00	4629.736	4630.087	4621.552	4625.516	2517	0	280
2026.04.28	09:15:00	4625.430	4625.741	4612.847	4618.338	3142	0	280
2026.04.28	09:30:00	4618.249	4619.132	4608.147	4613.484	3546	0	280
2026.04.28	09:45:00	4613.673	4615.036	4604.516	4604.937	2937	0	280
2026.04.28	10:00:00	4604.833	4613.784	4604.646	4612.468	2311	0	280
2026.04.28	10:15:00	4612.488	4616.285	4610.755	4611.662	2073	0	280
2026.04.28	10:30:00	4611.309	4616.038	4611.012	4613.021	1865	0	280
2026.04.28	10:45:00	4613.367	4615.360	4603.173	4603.343	2521	0	280
2026.04.28	11:00:00	4603.144	4608.560	4597.660	4598.728	4028	0	280
2026.04.28	11:15:00	4598.663	4604.218	4593.909	4599.492	3688	0	280
2026.04.28	11:30:00	4599.417	4599.878	4567.812	4572.209	6567	0	280
2026.04.28	11:45:00	4572.154	4573.983	4555.299	4562.466	7747	0	280
2026.04.28	12:00:00	4562.408	4581.677	4554.813	4581.619	6084	0	280
2026.04.28	12:15:00	4581.389	4598.004	4573.651	4580.386	7891	0	280
2026.04.28	12:30:00	4580.329	4588.648	4570.705	4587.050	5120	0	280
2026.04.28	12:45:00	4586.742	4600.152	4584.140	4593.824	5540	0	280
2026.04.28	13:00:00	4593.470	4594.595	4571.143	4576.365	6474	0	280
2026.04.28	13:15:00	4576.305	4584.216	4572.044	4581.653	6289	0	280
2026.04.28	13:30:00	4581.596	4591.642	4570.674	4581.913	10434	0	280
2026.04.28	13:45:00	4581.854	4592.654	4574.887	4580.513	7068	0	280
2026.04.28	14:00:00	4580.152	4580.768	4564.824	4568.396	7341	0	280
2026.04.28	14:15:00	4568.046	4577.876	4563.903	4571.355	7587	0	280
2026.04.28	14:30:00	4571.414	4578.183	4557.134	4563.981	7315	0	280
2026.04.28	14:45:00	4564.216	4574.756	4557.269	4574.305	8528	0	280
2026.04.28	15:00:00	4574.249	4581.720	4570.229	4572.774	6632	0	280
2026.04.28	15:15:00	4572.830	4577.448	4566.843	4576.907	5194	0	280
2026.04.28	15:30:00	4576.967	4581.470	4570.878	4577.596	5444	0	280
2026.04.28	15:45:00	4577.539	4586.439	4576.530	4586.215	4367	0	280
2026.04.28	16:00:00	4586.137	4586.984	4582.359	4585.059	3732	0	280
2026.04.28	16:15:00	4585.217	4585.592	4577.980	4582.814	3362	0	280
2026.04.28	16:30:00	4582.878	4586.947	4580.559	4584.727	2755	0	280
2026.04.28	16:45:00	4584.782	4594.964	4583.779	4592.093	3883	0	280
2026.04.28	17:00:00	4592.442	4594.859	4588.544	4593.515	2855	0	280
2026.04.28	17:15:00	4593.470	4597.373	4587.038	4593.601	3472	0	280
2026.04.28	17:30:00	4593.658	4601.490	4593.658	4599.136	2865	0	280
